KeyId,TournamentId,tournament Name,MatchId,MatchName,StageName,GroupName,GroupStage,KnockoutStage,Replayed,Replay,MatchDate,MatchTime,StadiumId,StadiumName,CityName,CountryName,HomeTeamId,HomeTeamName,HomeTeamCode,AwayTeamId,AwayTeamName,AwayTeamCode,Score,HomeTeamScore,AwayTeamScore,HomeTeamScoreMargin,AwayTeamScoreMargin,ExtraTime,PenaltyShootout,ScorePenalties,HomeTeamScorePenalties,AwayTeamScorePenalties,Result,HomeTeamWin,AwayTeamWin,Draw
759,WC-2010,2010 FIFA World Cup,M-2010-51,Germany v England,round of 16,not applicable,False,True,False,False,2010-06-27,16:00:00,S-127,Free State Stadium,Bloemfontein,South Africa,T-29,Germany,DEU,T-27,England,ENG,41,4,1,3,-3,False,False,0-0,0,0,home team win,True,False,False
760,WC-2010,2010 FIFA World Cup,M-2010-52,Argentina v Mexico,round of 16,not applicable,False,True,False,False,2010-06-27,20:30:00,S-131,Soccer City,Johannesburg,South Africa,T-03,Argentina,ARG,T-44,Mexico,MEX,31,3,1,2,-2,False,False,0-0,0,0,home team win,True,False,False
761,WC-2010,2010 FIFA World Cup,M-2010-53,Netherlands v Slovakia,round of 16,not applicable,False,True,False,False,2010-06-28,16:00:00,S-129,Moses Mabhida Stadium,Durban,South Africa,T-46,Netherlands,NLD,T-66,Slovakia,SVK,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
762,WC-2010,2010 FIFA World Cup,M-2010-54,Brazil v Chile,round of 16,not applicable,False,True,False,False,2010-06-28,20:30:00,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-09,Brazil,BRA,T-13,Chile,CHL,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
763,WC-2010,2010 FIFA World Cup,M-2010-55,Paraguay v Japan,round of 16,not applicable,False,True,False,False,2010-06-29,16:00:00,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-53,Paraguay,PRY,T-42,Japan,JPN,00,0,0,0,0,True,True,53,5,3,home team win,True,False,False
764,WC-2010,2010 FIFA World Cup,M-2010-56,Spain v Portugal,round of 16,not applicable,False,True,False,False,2010-06-29,20:30:00,S-128,Cape Town Stadium,Cape Town,South Africa,T-71,Spain,ESP,T-56,Portugal,PRT,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
765,WC-2010,2010 FIFA World Cup,M-2010-57,Netherlands v Brazil,quarter-finals,not applicable,False,True,False,False,2010-07-02,16:00:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-46,Netherlands,NLD,T-09,Brazil,BRA,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
766,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,quarter-finals,not applicable,False,True,False,False,2010-07-02,20:30:00,S-131,Soccer City,Johannesburg,South Africa,T-81,Uruguay,URY,T-30,Ghana,GHA,11,1,1,0,0,True,True,42,4,2,home team win,True,False,False
767,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,quarter-finals,not applicable,False,True,False,False,2010-07-03,16:00:00,S-128,Cape Town Stadium,Cape Town,South Africa,T-03,Argentina,ARG,T-29,Germany,DEU,04,0,4,-4,4,False,False,0-0,0,0,away team win,False,True,False
768,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,quarter-finals,not applicable,False,True,False,False,2010-07-03,20:30:00,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-53,Paraguay,PRY,T-71,Spain,ESP,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
769,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,semi-finals,not applicable,False,True,False,False,2010-07-06,20:30:00,S-128,Cape Town Stadium,Cape Town,South Africa,T-81,Uruguay,URY,T-46,Netherlands,NLD,23,2,3,-1,1,False,False,0-0,0,0,away team win,False,True,False
770,WC-2010,2010 FIFA World Cup,M-2010-62,Germany v Spain,semi-finals,not applicable,False,True,False,False,2010-07-07,20:30:00,S-129,Moses Mabhida Stadium,Durban,South Africa,T-29,Germany,DEU,T-71,Spain,ESP,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
771,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,third-place match,not applicable,False,True,False,False,2010-07-10,20:30:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-81,Uruguay,URY,T-29,Germany,DEU,23,2,3,-1,1,False,False,0-0,0,0,away team win,False,True,False
772,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,final,not applicable,False,True,False,False,2010-07-11,20:30:00,S-131,Soccer City,Johannesburg,South Africa,T-46,Netherlands,NLD,T-71,Spain,ESP,01,0,1,-1,1,True,False,0-0,0,0,away team win,False,True,False
773,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,group stage,Group A,True,False,False,False,2014-06-12,17:00:00,S-022,Arena Corinthians,São Paulo,Brazil,T-09,Brazil,BRA,T-17,Croatia,HRV,31,3,1,2,-2,False,False,0-0,0,0,home team win,True,False,False
774,WC-2014,2014 FIFA World Cup,M-2014-02,Mexico v Cameroon,group stage,Group A,True,False,False,False,2014-06-13,13:00:00,S-015,Arena das Dunas,Natal,Brazil,T-44,Mexico,MEX,T-11,Cameroon,CMR,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
775,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,group stage,Group B,True,False,False,False,2014-06-13,16:00:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-71,Spain,ESP,T-46,Netherlands,NLD,15,1,5,-4,4,False,False,0-0,0,0,away team win,False,True,False
776,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,group stage,Group B,True,False,False,False,2014-06-13,18:00:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-13,Chile,CHL,T-04,Australia,AUS,31,3,1,2,-2,False,False,0-0,0,0,home team win,True,False,False
777,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,group stage,Group C,True,False,False,False,2014-06-14,13:00:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-15,Colombia,COL,T-31,Greece,GRC,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
778,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,group stage,Group D,True,False,False,False,2014-06-14,16:00:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-81,Uruguay,URY,T-16,Costa Rica,CRI,13,1,3,-2,2,False,False,0-0,0,0,away team win,False,True,False
779,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,group stage,Group D,True,False,False,False,2014-06-14,18:00:00,S-014,Arena da Amazônia,Manaus,Brazil,T-27,England,ENG,T-39,Italy,ITA,12,1,2,-1,1,False,False,0-0,0,0,away team win,False,True,False
780,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,group stage,Group C,True,False,False,False,2014-06-14,22:00:00,S-018,Arena Pernambuco,Recife,Brazil,T-40,Ivory Coast,CIV,T-42,Japan,JPN,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
781,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,group stage,Group E,True,False,False,False,2014-06-15,13:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-73,Switzerland,CHE,T-24,Ecuador,ECU,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
782,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,group stage,Group E,True,False,False,False,2014-06-15,16:00:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-28,France,FRA,T-33,Honduras,HND,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
783,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,group stage,Group F,True,False,False,False,2014-06-15,19:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-03,Argentina,ARG,T-08,Bosnia and Herzegovina,BIH,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
784,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,group stage,Group G,True,False,False,False,2014-06-16,13:00:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-29,Germany,DEU,T-56,Portugal,PRT,40,4,0,4,-4,False,False,0-0,0,0,home team win,True,False,False
785,WC-2014,2014 FIFA World Cup,M-2014-13,Iran v Nigeria,group stage,Group F,True,False,False,False,2014-06-16,16:00:00,S-011,Arena da Baixada,Curitiba,Brazil,T-36,Iran,IRN,T-48,Nigeria,NGA,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
786,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,group stage,Group G,True,False,False,False,2014-06-16,19:00:00,S-015,Arena das Dunas,Natal,Brazil,T-30,Ghana,GHA,T-80,United States,USA,12,1,2,-1,1,False,False,0-0,0,0,away team win,False,True,False
787,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,group stage,Group H,True,False,False,False,2014-06-17,13:00:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-06,Belgium,BEL,T-01,Algeria,DZA,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
788,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico,group stage,Group A,True,False,False,False,2014-06-17,16:00:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-44,Mexico,MEX,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
789,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,group stage,Group H,True,False,False,False,2014-06-17,18:00:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-60,Russia,RUS,T-69,South Korea,KOR,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
790,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,group stage,Group B,True,False,False,False,2014-06-18,13:00:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-04,Australia,AUS,T-46,Netherlands,NLD,23,2,3,-1,1,False,False,0-0,0,0,away team win,False,True,False
791,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,group stage,Group B,True,False,False,False,2014-06-18,16:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-13,Chile,CHL,02,0,2,-2,2,False,False,0-0,0,0,away team win,False,True,False
792,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,group stage,Group A,True,False,False,False,2014-06-18,18:00:00,S-014,Arena da Amazônia,Manaus,Brazil,T-11,Cameroon,CMR,T-17,Croatia,HRV,04,0,4,-4,4,False,False,0-0,0,0,away team win,False,True,False
793,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,group stage,Group C,True,False,False,False,2014-06-19,13:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-15,Colombia,COL,T-40,Ivory Coast,CIV,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
794,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,group stage,Group D,True,False,False,False,2014-06-19,16:00:00,S-022,Arena Corinthians,São Paulo,Brazil,T-81,Uruguay,URY,T-27,England,ENG,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
795,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,group stage,Group C,True,False,False,False,2014-06-19,19:00:00,S-015,Arena das Dunas,Natal,Brazil,T-42,Japan,JPN,T-31,Greece,GRC,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
796,WC-2014,2014 FIFA World Cup,M-2014-24,Italy v Costa Rica,group stage,Group D,True,False,False,False,2014-06-20,13:00:00,S-018,Arena Pernambuco,Recife,Brazil,T-39,Italy,ITA,T-16,Costa Rica,CRI,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
797,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,group stage,Group E,True,False,False,False,2014-06-20,16:00:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-73,Switzerland,CHE,T-28,France,FRA,25,2,5,-3,3,False,False,0-0,0,0,away team win,False,True,False
798,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,group stage,Group E,True,False,False,False,2014-06-20,19:00:00,S-011,Arena da Baixada,Curitiba,Brazil,T-33,Honduras,HND,T-24,Ecuador,ECU,12,1,2,-1,1,False,False,0-0,0,0,away team win,False,True,False
799,WC-2014,2014 FIFA World Cup,M-2014-27,Argentina v Iran,group stage,Group F,True,False,False,False,2014-06-21,13:00:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-03,Argentina,ARG,T-36,Iran,IRN,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
800,WC-2014,2014 FIFA World Cup,M-2014-28,Germany v Ghana,group stage,Group G,True,False,False,False,2014-06-21,16:00:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-29,Germany,DEU,T-30,Ghana,GHA,22,2,2,0,0,False,False,0-0,0,0,draw,False,False,True
801,WC-2014,2014 FIFA World Cup,M-2014-29,Nigeria v Bosnia and Herzegovina,group stage,Group F,True,False,False,False,2014-06-21,18:00:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-48,Nigeria,NGA,T-08,Bosnia and Herzegovina,BIH,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
802,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,group stage,Group H,True,False,False,False,2014-06-22,13:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-06,Belgium,BEL,T-60,Russia,RUS,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
803,WC-2014,2014 FIFA World Cup,M-2014-31,South Korea v Algeria,group stage,Group H,True,False,False,False,2014-06-22,16:00:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-69,South Korea,KOR,T-01,Algeria,DZA,24,2,4,-2,2,False,False,0-0,0,0,away team win,False,True,False
804,WC-2014,2014 FIFA World Cup,M-2014-32,United States v Portugal,group stage,Group G,True,False,False,False,2014-06-22,18:00:00,S-014,Arena da Amazônia,Manaus,Brazil,T-80,United States,USA,T-56,Portugal,PRT,22,2,2,0,0,False,False,0-0,0,0,draw,False,False,True
805,WC-2014,2014 FIFA World Cup,M-2014-33,Australia v Spain,group stage,Group B,True,False,False,False,2014-06-23,13:00:00,S-011,Arena da Baixada,Curitiba,Brazil,T-04,Australia,AUS,T-71,Spain,ESP,03,0,3,-3,3,False,False,0-0,0,0,away team win,False,True,False
806,WC-2014,2014 FIFA World Cup,M-2014-34,Netherlands v Chile,group stage,Group B,True,False,False,False,2014-06-23,13:00:00,S-022,Arena Corinthians,São Paulo,Brazil,T-46,Netherlands,NLD,T-13,Chile,CHL,20,2,0,2,-2,False,False,0-0,0,0,home team win,True,False,False
807,WC-2014,2014 FIFA World Cup,M-2014-35,Cameroon v Brazil,group stage,Group A,True,False,False,False,2014-06-23,17:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-11,Cameroon,CMR,T-09,Brazil,BRA,14,1,4,-3,3,False,False,0-0,0,0,away team win,False,True,False
808,WC-2014,2014 FIFA World Cup,M-2014-36,Croatia v Mexico,group stage,Group A,True,False,False,False,2014-06-23,17:00:00,S-018,Arena Pernambuco,Recife,Brazil,T-17,Croatia,HRV,T-44,Mexico,MEX,13,1,3,-2,2,False,False,0-0,0,0,away team win,False,True,False
809,WC-2014,2014 FIFA World Cup,M-2014-37,Costa Rica v England,group stage,Group D,True,False,False,False,2014-06-24,13:00:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-16,Costa Rica,CRI,T-27,England,ENG,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
810,WC-2014,2014 FIFA World Cup,M-2014-38,Italy v Uruguay,group stage,Group D,True,False,False,False,2014-06-24,13:00:00,S-015,Arena das Dunas,Natal,Brazil,T-39,Italy,ITA,T-81,Uruguay,URY,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
811,WC-2014,2014 FIFA World Cup,M-2014-39,Japan v Colombia,group stage,Group C,True,False,False,False,2014-06-24,16:00:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-42,Japan,JPN,T-15,Colombia,COL,14,1,4,-3,3,False,False,0-0,0,0,away team win,False,True,False
812,WC-2014,2014 FIFA World Cup,M-2014-40,Greece v Ivory Coast,group stage,Group C,True,False,False,False,2014-06-24,17:00:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-31,Greece,GRC,T-40,Ivory Coast,CIV,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
813,WC-2014,2014 FIFA World Cup,M-2014-41,Bosnia and Herzegovina v Iran,group stage,Group F,True,False,False,False,2014-06-25,13:00:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-08,Bosnia and Herzegovina,BIH,T-36,Iran,IRN,31,3,1,2,-2,False,False,0-0,0,0,home team win,True,False,False
814,WC-2014,2014 FIFA World Cup,M-2014-42,Nigeria v Argentina,group stage,Group F,True,False,False,False,2014-06-25,13:00:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-48,Nigeria,NGA,T-03,Argentina,ARG,23,2,3,-1,1,False,False,0-0,0,0,away team win,False,True,False
815,WC-2014,2014 FIFA World Cup,M-2014-43,Honduras v Switzerland,group stage,Group E,True,False,False,False,2014-06-25,16:00:00,S-014,Arena da Amazônia,Manaus,Brazil,T-33,Honduras,HND,T-73,Switzerland,CHE,03,0,3,-3,3,False,False,0-0,0,0,away team win,False,True,False
816,WC-2014,2014 FIFA World Cup,M-2014-44,Ecuador v France,group stage,Group E,True,False,False,False,2014-06-25,17:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-24,Ecuador,ECU,T-28,France,FRA,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
817,WC-2014,2014 FIFA World Cup,M-2014-45,Portugal v Ghana,group stage,Group G,True,False,False,False,2014-06-26,13:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-56,Portugal,PRT,T-30,Ghana,GHA,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
818,WC-2014,2014 FIFA World Cup,M-2014-46,United States v Germany,group stage,Group G,True,False,False,False,2014-06-26,13:00:00,S-018,Arena Pernambuco,Recife,Brazil,T-80,United States,USA,T-29,Germany,DEU,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
819,WC-2014,2014 FIFA World Cup,M-2014-47,Algeria v Russia,group stage,Group H,True,False,False,False,2014-06-26,17:00:00,S-011,Arena da Baixada,Curitiba,Brazil,T-01,Algeria,DZA,T-60,Russia,RUS,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
820,WC-2014,2014 FIFA World Cup,M-2014-48,South Korea v Belgium,group stage,Group H,True,False,False,False,2014-06-26,17:00:00,S-022,Arena Corinthians,São Paulo,Brazil,T-69,South Korea,KOR,T-06,Belgium,BEL,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
821,WC-2014,2014 FIFA World Cup,M-2014-49,Brazil v Chile,round of 16,not applicable,False,True,False,False,2014-06-28,13:00:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-13,Chile,CHL,11,1,1,0,0,True,True,32,3,2,home team win,True,False,False
822,WC-2014,2014 FIFA World Cup,M-2014-50,Colombia v Uruguay,round of 16,not applicable,False,True,False,False,2014-06-28,17:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-15,Colombia,COL,T-81,Uruguay,URY,20,2,0,2,-2,False,False,0-0,0,0,home team win,True,False,False
823,WC-2014,2014 FIFA World Cup,M-2014-51,Netherlands v Mexico,round of 16,not applicable,False,True,False,False,2014-06-29,13:00:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-46,Netherlands,NLD,T-44,Mexico,MEX,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
824,WC-2014,2014 FIFA World Cup,M-2014-52,Costa Rica v Greece,round of 16,not applicable,False,True,False,False,2014-06-29,17:00:00,S-018,Arena Pernambuco,Recife,Brazil,T-16,Costa Rica,CRI,T-31,Greece,GRC,11,1,1,0,0,True,True,53,5,3,home team win,True,False,False
825,WC-2014,2014 FIFA World Cup,M-2014-53,France v Nigeria,round of 16,not applicable,False,True,False,False,2014-06-30,13:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-28,France,FRA,T-48,Nigeria,NGA,20,2,0,2,-2,False,False,0-0,0,0,home team win,True,False,False
826,WC-2014,2014 FIFA World Cup,M-2014-54,Germany v Algeria,round of 16,not applicable,False,True,False,False,2014-06-30,17:00:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-29,Germany,DEU,T-01,Algeria,DZA,21,2,1,1,-1,True,False,0-0,0,0,home team win,True,False,False
827,WC-2014,2014 FIFA World Cup,M-2014-55,Argentina v Switzerland,round of 16,not applicable,False,True,False,False,2014-07-01,13:00:00,S-022,Arena Corinthians,São Paulo,Brazil,T-03,Argentina,ARG,T-73,Switzerland,CHE,10,1,0,1,-1,True,False,0-0,0,0,home team win,True,False,False
828,WC-2014,2014 FIFA World Cup,M-2014-56,Belgium v United States,round of 16,not applicable,False,True,False,False,2014-07-01,17:00:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-06,Belgium,BEL,T-80,United States,USA,21,2,1,1,-1,True,False,0-0,0,0,home team win,True,False,False
829,WC-2014,2014 FIFA World Cup,M-2014-57,France v Germany,quarter-finals,not applicable,False,True,False,False,2014-07-04,13:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,France,FRA,T-29,Germany,DEU,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
830,WC-2014,2014 FIFA World Cup,M-2014-58,Brazil v Colombia,quarter-finals,not applicable,False,True,False,False,2014-07-04,17:00:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-15,Colombia,COL,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
831,WC-2014,2014 FIFA World Cup,M-2014-59,Argentina v Belgium,quarter-finals,not applicable,False,True,False,False,2014-07-05,13:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-03,Argentina,ARG,T-06,Belgium,BEL,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
832,WC-2014,2014 FIFA World Cup,M-2014-60,Netherlands v Costa Rica,quarter-finals,not applicable,False,True,False,False,2014-07-05,17:00:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-46,Netherlands,NLD,T-16,Costa Rica,CRI,00,0,0,0,0,True,True,43,4,3,home team win,True,False,False
833,WC-2014,2014 FIFA World Cup,M-2014-61,Brazil v Germany,semi-finals,not applicable,False,True,False,False,2014-07-08,17:00:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-29,Germany,DEU,17,1,7,-6,6,False,False,0-0,0,0,away team win,False,True,False
834,WC-2014,2014 FIFA World Cup,M-2014-62,Netherlands v Argentina,semi-finals,not applicable,False,True,False,False,2014-07-09,17:00:00,S-022,Arena Corinthians,São Paulo,Brazil,T-46,Netherlands,NLD,T-03,Argentina,ARG,00,0,0,0,0,True,True,24,2,4,away team win,False,True,False
835,WC-2014,2014 FIFA World Cup,M-2014-63,Brazil v Netherlands,third-place match,not applicable,False,True,False,False,2014-07-12,17:00:00,S-009,Estádio Nacional,Brasília,Brazil,T-09,Brazil,BRA,T-46,Netherlands,NLD,03,0,3,-3,3,False,False,0-0,0,0,away team win,False,True,False
836,WC-2014,2014 FIFA World Cup,M-2014-64,Germany v Argentina,final,not applicable,False,True,False,False,2014-07-13,16:00:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-29,Germany,DEU,T-03,Argentina,ARG,10,1,0,1,-1,True,False,0-0,0,0,home team win,True,False,False
837,WC-2018,2018 FIFA World Cup,M-2018-01,Russia v Saudi Arabia,group stage,Group A,True,False,False,False,2018-06-14,18:00:00,S-117,Luzhniki Stadium,Moscow,Russia,T-60,Russia,RUS,T-61,Saudi Arabia,SAU,50,5,0,5,-5,False,False,0-0,0,0,home team win,True,False,False
838,WC-2018,2018 FIFA World Cup,M-2018-02,Egypt v Uruguay,group stage,Group A,True,False,False,False,2018-06-15,17:00:00,S-126,Central Stadium,Yekaterinburg,Russia,T-25,Egypt,EGY,T-81,Uruguay,URY,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
839,WC-2018,2018 FIFA World Cup,M-2018-03,Morocco v Iran,group stage,Group B,True,False,False,False,2018-06-15,18:00:00,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-45,Morocco,MAR,T-36,Iran,IRN,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
840,WC-2018,2018 FIFA World Cup,M-2018-04,Portugal v Spain,group stage,Group B,True,False,False,False,2018-06-15,21:00:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-56,Portugal,PRT,T-71,Spain,ESP,33,3,3,0,0,False,False,0-0,0,0,draw,False,False,True
841,WC-2018,2018 FIFA World Cup,M-2018-05,France v Australia,group stage,Group C,True,False,False,False,2018-06-16,13:00:00,S-116,Kazan Arena,Kazan,Russia,T-28,France,FRA,T-04,Australia,AUS,21,2,1,1,-1,False,False,0-0,0,0,home team win,True,False,False
842,WC-2018,2018 FIFA World Cup,M-2018-06,Argentina v Iceland,group stage,Group D,True,False,False,False,2018-06-16,16:00:00,S-118,Otkritie Arena,Moscow,Russia,T-03,Argentina,ARG,T-35,Iceland,ISL,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
843,WC-2018,2018 FIFA World Cup,M-2018-07,Peru v Denmark,group stage,Group C,True,False,False,False,2018-06-16,19:00:00,S-123,Mordovia Arena,Saransk,Russia,T-54,Peru,PER,T-21,Denmark,DNK,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
844,WC-2018,2018 FIFA World Cup,M-2018-08,Croatia v Nigeria,group stage,Group D,True,False,False,False,2018-06-16,21:00:00,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-17,Croatia,HRV,T-48,Nigeria,NGA,20,2,0,2,-2,False,False,0-0,0,0,home team win,True,False,False
845,WC-2018,2018 FIFA World Cup,M-2018-09,Costa Rica v Serbia,group stage,Group E,True,False,False,False,2018-06-17,16:00:00,S-122,Samara Arena,Samara,Russia,T-16,Costa Rica,CRI,T-64,Serbia,SRB,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
846,WC-2018,2018 FIFA World Cup,M-2018-10,Germany v Mexico,group stage,Group F,True,False,False,False,2018-06-17,18:00:00,S-117,Luzhniki Stadium,Moscow,Russia,T-29,Germany,DEU,T-44,Mexico,MEX,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
847,WC-2018,2018 FIFA World Cup,M-2018-11,Brazil v Switzerland,group stage,Group E,True,False,False,False,2018-06-17,21:00:00,S-120,Rostov Arena,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-73,Switzerland,CHE,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
848,WC-2018,2018 FIFA World Cup,M-2018-12,Sweden v South Korea,group stage,Group F,True,False,False,False,2018-06-18,15:00:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-72,Sweden,SWE,T-69,South Korea,KOR,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
849,WC-2018,2018 FIFA World Cup,M-2018-13,Belgium v Panama,group stage,Group G,True,False,False,False,2018-06-18,18:00:00,S-124,Fisht Olympic Stadium,Sochi,Russia,T-06,Belgium,BEL,T-52,Panama,PAN,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
